,datetime,tweet_Id,text,Username
5246,2022-03-22 08:35:52+00:00,1506187893546622977,"Attend conferences,meet people,take courses,read books, pay if you have to.

Workers are more productive when the leaders of their Organization have good leadership attributes.

Ebun and all other bosses trending would be different if they were trained properly.

#HorribleBosses",Olufemiojinn
5247,2022-03-22 08:35:48+00:00,1506187877822210050,Female Bosses your PAs are not Housemaids #HorribleBosses,mizzamaka345
5248,2022-03-22 08:35:38+00:00,1506187836374106119,"I ain’t forcing no vibes. I’m so lucky people can’t hear what I’m thinking. I hate when I’m starting to become a good person and someone comes and pushes my asshole-mode buttons. O sha Tuesday, I wish you all the best!
#HorribleBosses #WhyGEJ",itsddright
5249,2022-03-22 08:35:34+00:00,1506187821786316803,"In case you missed the #HorribleBosses yesterday…

https://t.co/7szFSUvOp4",YusufOGaniyu
5250,2022-03-22 08:35:25+00:00,1506187783622303745,Was i a horrible Boss?😅 @_DuchessX #HorribleBosses,Uussuuf
5251,2022-03-22 08:35:25+00:00,1506187782703697921,I have been reading terrible stories and experiences about BOSSES in different companies and it breaks my heart 💔 These people are ordinary boss o. What if they become the President of the country? The problem of this country isn’t the President alone. But #HorribleBosses too 😒,KlasickTheHost
5252,2022-03-22 08:35:24+00:00,1506187778509484032,Check most radio stations and you will get to know that Young radio presenters are not even paid and still disrespected by their bosses who treating them anyhow #HorribleBosses,OrigClassPeters
5253,2022-03-22 08:35:19+00:00,1506187758473297921,"Here's my take on this trends I see,cause Y'all need to see this...
.
.
.
.
.
.
Valhalla NYSC President Buhari Obi cubana Speed Darlington #HorribleBosses congratulations saskay https://t.co/qvJ7hQf8pC",dovelynofficial
5254,2022-03-22 08:35:13+00:00,1506187733634629634,"Inasmuch as I've worked for #HorribleBosses, I've also work(ed) for amazing bosses. Mr Adetola Okanlawon, MD of BakersWorld Cakes, is one of them. An appreciation tweet to all amazing bosses out there. God bless you❤️",__dami_xx
5255,2022-03-22 08:35:11+00:00,1506187721462722564,I almost beat my boss one particular day that he was shaking and I got a query even almost got sacked but I stayed but when I saw how toxic and annoyed I get when I ever I got to work I had to quit even if I had nothing else to move on to …#HorribleBosses,druidzy
5256,2022-03-22 08:35:09+00:00,1506187714252656643,"What God cannot do does not exist, the devil is in trouble. 

#HorribleBosses Ebun IT IS DONE #ElClasico #MondayMotivation #NSPPD Auba Bento Obi Cubana Daniel Emeka NYSC Kuda Dybala CEOs Portable What God https://t.co/QMtQxRSXwx",jaycentraltv
5257,2022-03-22 08:35:00+00:00,1506187676407451650,@ValtteriBottas anything to add on #HorribleBosses ?,mister_telvin
5258,2022-03-22 08:34:46+00:00,1506187617108381700,"Trying to figure out what can I have for breakfast?

Kodak Apple Music Iyin #HorribleBosses https://t.co/NbQ8jyT0Uw",ebonylover353
5259,2022-03-22 08:34:43+00:00,1506187607012790272,"Omo siwes supervisor no be for here o
That man show me shege
#HorribleBosses #NYSC",Darvikz
5260,2022-03-22 08:34:42+00:00,1506187599634907136,"Ideas don't come out fully formed. They only become clear as you work on them, you just have to get started. 

#MarkZukerberg

#ideas #startupstips #StartupSpace #iyin #bento #CEOs #obicubana #stevejobs #HorribleBosses https://t.co/rIj87PnRbE",enterpriseceo
5261,2022-03-22 08:34:37+00:00,1506187579888185345,@KNOXTAINMENT #Horribleboss indeed. The best thing is to look for other jobs even if they pay less. #HorribleBosses,Roseangel009
5262,2022-03-22 08:34:31+00:00,1506187556995674115,"Respect is the Number one value a company needs to hold. Respect for everybody, for every position. There will be hard moments, but respect is what makes great founders treat employees like valued humans, as friends. 

You can do this and still be effective. #HorribleBosses",Hope_TheThird
5263,2022-03-22 08:34:30+00:00,1506187551689912326,"Should we talk about verbal abuse .. I can't count how many times I was told ""you must be very stupid""  #HorribleBosses",mizzamaka345
5264,2022-03-22 08:34:24+00:00,1506187527597740033,"Somebody ex? 

#TopBoyNetflix | #HorribleBosses https://t.co/XFp36GwKQx",leedobeb
5265,2022-03-22 08:34:22+00:00,1506187515715371012,"I experienced one in lekki and I know what it feels like but presently my boss is one of the most amazing person, easy going, understanding very pleasant. She doesn't take our health for granted. Na the pay no just follow 😔#HorribleBosses",BlessingEnjay
5266,2022-03-22 08:34:00+00:00,1506187425692987397,"Eyin to laye; e stop na kiniyi o funny Mon ooo

Bawo ni 120k shey Ku 2k 🥺
Ejoor e ma Jen ke 😥

#HorribleBosses",Wumwon
5267,2022-03-22 08:33:58+00:00,1506187418373963776,"The funny thing is, all these people calling out their bosses, they will do more horrible things if given opportunity to power.
Example is that Edu lady that spoke out against bad leadership during the endsars but now frolicking with same vices #HorribleBosses",MightyFBI
5268,2022-03-22 08:33:58+00:00,1506187415194636290,"will be up all night with this boss who was in the US only to be expected to be at the office during the day time as well 😫 
had jx finished NSS pay was negotiated to 800gh but month end aa I go receive 500gh or less + complains about how it was a startup.

#HorribleBosses",d_konkomba_guy
5269,2022-03-22 08:33:57+00:00,1506187411251998729,80% of people that have worked in Lagos can actually relate to having horrible bosses at some point. #HorribleBosses,Naijastargirl
5270,2022-03-22 08:33:56+00:00,1506187408655671297,I’m waiting for Dr Alex and Dr Yusuf to tweet about #HorribleBosses.,brainadam_
5271,2022-03-22 08:33:51+00:00,1506187387549925378,"#HorribleBosses
Whoever start that contract idea thing, all will not be well for the person. We take those jobs out of desperation. No fulfilments despite putting your all",holuwabuisayo
5272,2022-03-22 08:33:51+00:00,1506187386287538177,"Sam will call a meeting and you will all be scared, because you don't know what's going down in his mind today that's looking for an outlet..#HorribleBosses",thowluwalope
5273,2022-03-22 08:33:48+00:00,1506187376464441349,I said this yesterday. That’s another #HorribleBosses pro max. https://t.co/iqBbCePqVI,ellaellae
5274,2022-03-22 08:33:46+00:00,1506187365047545860,"This trend of #HorribleBosses reminds me of a conversation I had with a staff. She left her previous job because her boss always made her cry, talked down on her, demeaned her, attacked her person and called her names. And it wasn't just her. I could feel her tremble as she spoke",AntoinetteChio
5275,2022-03-22 08:33:38+00:00,1506187334596931586,"Baba dey change am for God oo😂🤣.
Him wan use Church cash out😂🤣.
Him say na “Na laborer work go kill u”.Frustration with a sprinkle of rebranded disappointment dey do baba😂🤣🤣.

#Horriblebosses
#DavidHundeyin #Valhalla #PresidentBuhari #Lyin #Abeokuta #Osun https://t.co/f1MZWNgLVH",chadathestylist
5276,2022-03-22 08:33:26+00:00,1506187282944086022,My colleague and I were just saying this at work before I came to twitter and found out #Horriblebosses is trending https://t.co/WLuAGtV2Pn,AllinsonAdetut1
5277,2022-03-22 08:33:15+00:00,1506187235623849984,"Know when to quit. The moment you feel undervalued, used or abused, shake the dust from your feet and flee. Never get comfortable with toxicity. #HorribleBosses",mrteemanuel
5278,2022-03-22 08:33:10+00:00,1506187217256996867,I won’t be surprised if most of these #HorribleBosses belong to a cult group. Especially the ones in Lagos.,Moyo_VIP
5279,2022-03-22 08:33:00+00:00,1506187175217569793,"The times are hard, but to add #HorribleBosses to your portfolio of worries is not just it.

BTW, #AbujaTwitterCommunity where can I get fuel today, please?",davidblawal
5280,2022-03-22 08:32:59+00:00,1506187171627249666,"Is doing me like i shu enter this #HorribleBosses discussion...

Stories for dayssssss!",dedotz55
5281,2022-03-22 08:32:55+00:00,1506187151477813250,"I remember working with Sam Afolabi, and we will sit at meetings and Sam will tear staff to shreds,if the HR attempts to speak and say there is a procedure to these things,Sam will say,he owns this company,and can do as he pleases..#HorribleBosses",thowluwalope
5282,2022-03-22 08:32:50+00:00,1506187131621937156,Most of you are wailing abt how your bosses are treating you or treated you but you end up being much worse than them when you become an employer. Break the cycle for once!😤 #HorribleBosses,OAgbama
5283,2022-03-22 08:32:48+00:00,1506187122834874369,I like this conversation on #HorribleBosses.,chemiomavictor
5284,2022-03-22 08:32:40+00:00,1506187089855102981,"In this #HorribleBosses thing, I think those of us in marketing are the ones mostly at the receiving end in Nigeria.

I have too many examples for this. From startup founders claiming marketers should not be paid “that much” to “is it not merely writing?” reactions.

In short,",contentmints
5285,2022-03-22 08:32:39+00:00,1506187084452802563,@ChukwumaExcel @Richardarokoyo @mhagayr @OkiMariam1 na one of them  @EssangUno   #HorribleBosses be this. E drag e bi tiger gen.,Temilade_sugarr
5286,2022-03-22 08:32:38+00:00,1506187079667097602,"#HorribleBosses
Resumed work today and asked the person in charge of salary payments,how far as we are supposed to be paid yesterday, she advised me to pray😡, She received her salary every 19th because she is a staff and nothing shakes that date. They never pray for me to work",holuwabuisayo
5287,2022-03-22 08:32:26+00:00,1506187030694350851,"That was how I worked in this hotel and they “subcharge” my whole salary before the end of the month for stupid reasons like why am I asleep at midnight ?🤨dude there is no customer to attend to,so I had to devise a means to get my money from them anyhow     #HorribleBosses",druidzy
5288,2022-03-22 08:32:22+00:00,1506187016320466945,On #HorribleBosses I’m guessing the brain drain we are witnessing in nigeria is also due to bad treatment of workers ..imagine doing your first internship and getting this email from ebun ..worst of all is the “founders” trying to defend this bad behaviour.. https://t.co/5hHwoDoccd,AyoThinks
5289,2022-03-22 08:32:16+00:00,1506186990542368771,"The good ones will get the accolades of course. 
It can't be hidden. However
#HorribleBosses https://t.co/7cqLG3p43O",AdeO2B
5290,2022-03-22 08:32:12+00:00,1506186974067109891,"Once worked for a woman who used to be my Sunday school teacher in church
Lol
I was employed as a minder, madam turned me to cleaner,minder, part time house girl, and teacher for kindergarten 
All for 7,000
More reason I do not rate so called sister in the lord
#HorribleBosses",PreyeDiri
5291,2022-03-22 08:32:10+00:00,1506186964151721987,"WE'RE LIVE AT MURTALA MOHAMMED INT'L AIRPORT AS BUHARI INAUGURATES NEW T... https://t.co/z29axhMndr via @YouTube 
.
.
.
#HorribleBosses Ebun #WhyGEJ IT IS DONE #ElClasico #mondaymotivation   #NSPPD Auba Southern Kaduna Bento",WOTV11
5292,2022-03-22 08:32:08+00:00,1506186954089668614,"Some of your colleagues are toxic too, they feed your boss with all sort…

#HorribleBosses",DoubleDzy
5293,2022-03-22 08:32:03+00:00,1506186935169134594,My boss told me that I don't come closer to him. And since I don't he will sack me. That he will need male in our department not female again(cost control officer). After December salary I stoped work. But I suffered in that hotel job. #HorribleBosses,FloraEbele
5294,2022-03-22 08:31:56+00:00,1506186904093569025,"Which category is more ruthless?? 

#HorribleBosses",KNOXTAINMENT
5295,2022-03-22 08:31:50+00:00,1506186879456235524,"As a bussiness owner I work 24/7, all yr round, even when on break, I still have my fingers on everything  
I have a vision and a growth plan.

The Mistake most employers make is expecting staff to share your enthusiasm- especially when they are not shareholders  #horriblebosses https://t.co/p6cgGz4bhv",whatishot_co_za
5296,2022-03-22 08:31:46+00:00,1506186862397997057,I hope horrible senior colleagues and head of departments know they're part of the #horriblebosses. Good morning.,GraceDidia
5297,2022-03-22 08:31:45+00:00,1506186859080298497,"Hodge auto center, the name of the CEO is Rhamsis that organization is the center of toxicity I had to resign after 1 month n 2 weeks, I stayed that long because it was my first job after NYSC #HorribleBosses",afolobys
5298,2022-03-22 08:31:39+00:00,1506186832417071106,"@44ghost__ @Kelvyn_El Man sexually assaults his female employees and he didn't do anything???? What is with you and missing every single point?! You must be Daniel Emeka! 
#HorribleBosses",MJ700K
5299,2022-03-22 08:31:30+00:00,1506186796216037378,"Talking about #HorribleBosses 
The school I was posted to for nysc in Ibadan, this man and his wife are scammers, me sef show them pepper. They call themselves spiritual leaders in their church but they do not portray that. To pay corpers and even their staff hard for them.",__arunakemi
5300,2022-03-22 08:31:27+00:00,1506186785101078530,"All this #HorribleBosses is giving me PTSD from when this my boss asked the whole office to shut down and come to his house for the Christening of his child.

Guys didn't eat because we were excited for party jollof.

We got there and it was like a concentration camp. 😭😭😭",Lagosdownlow
5301,2022-03-22 08:31:22+00:00,1506186761583554560,"It's good to be a good and disciplined supervisor,but adding a spice of wickedness to it is really unfair because you know you hold their salaries indirectly in your hands🤦.
I speak for Mrs awatt and some teachers I only got to hear their story.
#HorribleBosses",OnyekachiWilson
5302,2022-03-22 08:31:06+00:00,1506186697217822723,If i start to tweet about my experience with the daughter of a very influential media mogul as a staff here everywhere go scatter #HorribleBosses,pearlddiva
5303,2022-03-22 08:30:59+00:00,1506186666997862400,"I worked at place where my salary is higher than my colleagues tho different bosses, the other bosses ask my boss to fire me.that the money she paying is too much, they easily forgot about my effort,me going to work even Sundays. #HorribleBosses",Dalebae3
5304,2022-03-22 08:30:57+00:00,1506186657720147974,"the usage of f-word and abusive language is as regular as breath... beyond that.. this guy paid anyhow he wants, sometimes, even at 10th of the new month, you're yet to get your pay, yet dude boastfully talks as if he's helping your career! bleeding annoying #HorribleBosses https://t.co/jgs9AdTMn7",meritborne
5305,2022-03-22 08:30:33+00:00,1506186557912403969,"To everyone with toxic bosses,receive inner strength and divine courage to leave 🙏 🙇‍♀️#HorribleBosses",__oluchi_
5306,2022-03-22 08:30:33+00:00,1506186557383970819,"#HorribleBosses After my NYSC I started work where I served. I was the law Librarian. But my boss turned me into office assistant, dispatch man, facility manager. Then accuses me of stealing diesel, toners, A4 papers, bulbs. He sacked me like 3x via sms and will call me back...",MaziUbadire
5307,2022-03-22 08:30:32+00:00,1506186552224923649,"#HorribleBosses exist, quite alright

So, my advice: leave those bosses &amp; start somtin for yourself if u can. Try for 3 months

U can start selling somtin but again, u have said selling is scam (e.g. u said affiliate marketing is scam)

So, stick with Ponzi or d #HorribleBosses",AdeyemiBadmus07
5308,2022-03-22 08:30:30+00:00,1506186545237221381,Me before  going to work this morning to meet   #HorribleBosses https://t.co/r9ITOk3eg5,impeccablelaud
5309,2022-03-22 08:30:28+00:00,1506186538199265284,"This!!! Practically my reality every month

#HorribleBosses #kiki https://t.co/nrfgjLmQ2r",AsaoluIfeoluwa
5310,2022-03-22 08:30:24+00:00,1506186517773013000,I would pay a lot to be in bento Africa’s general meeting this morning💀..wish someone can record on code #HorribleBosses,emekamba01
5311,2022-03-22 08:30:21+00:00,1506186507257880578,#HorribleBosses https://t.co/WPCzaWRkol,Godswill_Emma
5312,2022-03-22 08:30:15+00:00,1506186480905076741,"#HorribleBosses This is the one i know of, it was not to me thou but a company i worked for. https://t.co/raTvGxNfYC",HiveDoctor
5313,2022-03-22 08:30:12+00:00,1506186468506710021,Nollywood is another crazy space with lots of #HorribleBosses.Why are you crediting someone with another person's work? https://t.co/GfusOmBjJs,PhateemahOA
5314,2022-03-22 08:30:09+00:00,1506186455256870914,"#HorribleBosses not only make the workplace toxic, but they also pay ridiculous amounts as salaries. The Nigerian problem isn't just about the government, the corporate space is also an enabler.",olorunwababs
5315,2022-03-22 08:30:03+00:00,1506186432527929346,"Inside Nigeria's colourful, new $100 million MMI Airport terminal commissioned in Lagos by Buhari

President Buhari Yorubas #HorribleBosses Imo State Speed Darlington Tinubu https://t.co/AduwdOxaBT",idofoi
5316,2022-03-22 08:30:00+00:00,1506186417197699072,"You think Agbodo is joking? 😂 to put tax on betting deɛ how come?💔
Oppong Nkrumah you and your team err? Hmmm😔

| Bolt | Jordan Ayew | #TopBoyNetflix | #HorribleBosses https://t.co/t9mejaP7bz",leedobeb
5317,2022-03-22 08:29:55+00:00,1506186396511395842,"Las las one way or the other everybody na hypocrites..but that is because we are all humans and no one is perfect.

#HorribleBosses #kiki #Ebun",Esseblaq07
5318,2022-03-22 08:29:51+00:00,1506186379021193218,"Konji na Bastard??😂🤣🤣

#Horriblebosses
#DavidHundeyin #Valhalla #PresidentBuhari #Lyin #Abeokuta #Osun https://t.co/ndLC7qojLE",chadathestylist
5319,2022-03-22 08:29:49+00:00,1506186371865759746,"My favorite childhood video😭🥰❤️

How time flies 🥲
 
David Hundeyin
Igbo
Iyin
#HorribleBosses
Daniel Emeka

I follow back https://t.co/i47Aa9IrA6",Chisom_7738
5320,2022-03-22 08:29:48+00:00,1506186367537135620,It’s funny how people can justify the methods of #HorribleBosses by comparing them to Founders like Steve Jobs. Just because Steve Jobs was an asshole to his employees doesn’t make it right and even in his last days he regretted his actions.,ukaji_tech
5321,2022-03-22 08:29:47+00:00,1506186363049291778,After i no see salary for 2 months.. My Recent pay check came with 1year of stress and hard labour.. #HorribleBosses https://t.co/XyvscO3Igq,Halilthebith
5322,2022-03-22 08:29:33+00:00,1506186303750217730,"#HorribleBosses is one problem, pride or lack of humility is another problem. People want to carry file and wear tie to work, they walk past money every day and absorb more toxicity.

Won't you rather RIDE KEKE MARUWA.
https://t.co/LkoxYp7bDk",ukasociable
5323,2022-03-22 08:29:23+00:00,1506186263132524545,I've had my share of horrible bosses and had to escape an office &amp; run around a table or two there are horrible bosses and then there are #HorribleBosses,mrsalafret
5324,2022-03-22 08:29:10+00:00,1506186209097400323,"So it all ended and my colleagues who felt bad about the issue but had no choice but to do as oga said contributed funds for me, and even though it wasn't up to, but I appreciate. #HorribleBosses",felieemac
5325,2022-03-22 08:29:09+00:00,1506186204353634306,"I have legit heard of a teacher having high blood pressure and collapsing in front of a supervisor due to the excess fear they bring along with them whenever they are coming for supervison,and the lady in question never recovered from the stroke till date!.
#HorribleBosses",OnyekachiWilson
5326,2022-03-22 08:29:05+00:00,1506186186360033287,"I once worked for a boss whose resumption time is 7am and you sign in. That's no a problem for me buh this boss is so cruel that if you don't sign out after all the day's work, she will deduct it from your salary.
I left after three months
#HorribleBosses",Pabby_01
5327,2022-03-22 08:29:02+00:00,1506186173718446081,"Be your own boss, get started today, that passion of yours, list it on @warneo_com let customers find you.

Warneo is a platform that connects service providers to customers 💙🧡

#HorribleBosses https://t.co/DtVBAE2y3j",ife_ologbese
5328,2022-03-22 08:28:53+00:00,1506186137735507973,"Abi it’s the law firm I went to interview with, that the partner was asking me you sound very smart, are you good in bed?
He is one of the SAN defending the man accused of molesting a teenager now. 
#HorribleBosses in law firms abound and it is just sickening.
@awueseiorchor",naomidgreatest
5329,2022-03-22 08:28:51+00:00,1506186131196493824,I left my first job in tears  but I was happy I did cos my tears then opened a whole lots of doors for me today.... sometimes you don't need to allow people treat you how they choose to .... your peace matters #HorribleBosses,amarachukwuij
5330,2022-03-22 08:28:50+00:00,1506186126608015363,"@TechCabal I'm not surprised that some tech startups have toxic work environments. I have had the opportunity to hear jarring tales. The big question is what are we going to do to reverse this trend and make the work environment within startups better. 
#HorribleBosses",tommy_blanc
5331,2022-03-22 08:28:40+00:00,1506186083071049729,"#HorribleBosses is the number one trending topic on Twitter today and what led to this was Tech Cabal's article on the toxic workplace culture at Bento.

A video has since surfaced online of Bento's CEO @EbunOkubanjo who by the way doesn't seem to be fazed by everything going on. https://t.co/gD2J6cOCs9",ElitesAfrica
5332,2022-03-22 08:28:37+00:00,1506186069963952130,"Q: Where do you see yourself in five years? 

A: At a better work environment that pays more and is in support of my career growth.
#HorribleBosses https://t.co/qy30t6TQsV",iam__temmyy
5333,2022-03-22 08:28:35+00:00,1506186064406401025,"I’m not surprised at all..  Many of these bosses actually thrive on beating down their employees         It’s almost as if, for some twisted reason, they believe that they are doing a great job, only if their employees are scared shitless and scarred from them. #HorribleBosses",JaneUdoka1
5334,2022-03-22 08:28:35+00:00,1506186061394939909,Commercial banks 🤝 Toxicity #HorribleBosses,28thsly
5335,2022-03-22 08:28:33+00:00,1506186052687511559,"Let's face stark reality. Many people stay on despite the toxicity, unpaid salaries and terrible conditions because jobs aren't easy to come by, and good jobs are even harder. Those #HorribleBosses know this and use it as a 'silent' weapon to enslave and maltreat their people",feyiji
5336,2022-03-22 08:28:31+00:00,1506186046207410179,"There was a time I was working as an office assistant after my secondary School.
My supervisor was a hell of a person. 
She makes sure I get to work as early as 7am and wait for her to get to work by after 9. 

#HorribleBosses",Soore_xx
5337,2022-03-22 08:28:21+00:00,1506186003224137730,@JustKingss Talk about #HorribleBosses I was once sick for two weeks with non stop itching all over my body and boss insisted I work under such condition. I was attending to clients while scratching....these guys are mean,ImaikopGrace
5338,2022-03-22 08:28:08+00:00,1506185947997683714,"After #HorribleBosses shebi we will still talk about toxic and horrible colleagues too? 

Those snitches, eye servants and double-crossers..",GbemiDennis
5339,2022-03-22 08:28:03+00:00,1506185927273721858,"Since we are talking about horrible bosses, I just remembered the TV house where I did my service. The boss can walk in any day to sack someone or just humiliate any of his employees. He would gather us like school children just to let us know we can't #HorribleBosses",graczidoll
5340,2022-03-22 08:27:57+00:00,1506185903500414977,"This makes sense.
#HorribleBosses https://t.co/3eGQDOdGUm",moredams
5341,2022-03-22 08:27:37+00:00,1506185818674798595,I once worked in a big private school at sango otta. My salary was deducted because I was absent from school for a week for my wedding ceremony even after writing to take permission two weeks before.#HorribleBosses,bizzybabe22
5342,2022-03-22 08:27:35+00:00,1506185812219682823,"Some of these stories about #horriblebosses featuring Ebun and Daniel Emeka make you shiver.
- - -

""I sha worked in a company that they were doing sweeping roster. Mo gbale fun 1 week😭"" 

""Salary deduction for not attending devotion? Who are these please?"" 
/1",Thowsyne
5343,2022-03-22 08:27:16+00:00,1506185731508785152,Can we include entertainment industries 😔 #HorribleBosses,teemaxgem
5344,2022-03-22 08:27:14+00:00,1506185722826473476,"From SS2 I had developed skills to work in certain places

My Vice principals would lock me in their offices up to 2am cos
I was more efficient 

(totally enjoyed it)
#horriblebosses",christainboy1
5345,2022-03-22 08:27:13+00:00,1506185719135584257,"I think the government is not being left out on this trend of horrible bosses to their teachers,or should I say the ministry of Education with those their horrible supervisors who act like demi-god to teachers.
#HorribleBosses",OnyekachiWilson
5346,2022-03-22 08:27:06+00:00,1506185688852705280,"una wey dey do Internship dey try o 😂🤔

#HorribleBosses",tundekay_
5347,2022-03-22 08:27:00+00:00,1506185664076865539,"Demons in human skin,this same people drops so many comments about the government,my dear if you are in that position you will do worse #HorribleBosses",__oluchi_
5348,2022-03-22 08:26:58+00:00,1506185654279020547,"We have very horrible bosses but some employees are twice as horrible. 

Why will a staff be f*cking in the manager’s office?

#horribleboss #HorribleBosses",DaminaboEric
5349,2022-03-22 08:26:56+00:00,1506185648021069830,"After talking about these #horriblebosses experiences, can we also talk about #horribleworkers too?😂😂",ArmstrongBBN
5350,2022-03-22 08:26:54+00:00,1506185638269571076,"We are not ready for this conversation. these people are just the worst, they come in they first thing they attack is staff welfare, cut salaries, allowances, then increase target and they will have u working Sunday to Sunday. #HorribleBosses for the fact we enabling them vex me https://t.co/bxkfnzxtIo",ikemefulasings
5351,2022-03-22 08:26:42+00:00,1506185588168404993,"But someone workers are the ones that make the environment toxic with envy, gossip &amp; wnt you out by all means. Someone workers just hate their colleagues for no reason! Some will go as far as bewitching. But 2day is for bosses! Forget it🤣

 #HorribleBosses | Ebun | Daniel Emeka",beshblackish
5352,2022-03-22 08:26:42+00:00,1506185586658488321,My sister had a boss who would delay salary and say things like - “I want to see who is working for us with their real minds and not just for money” #HorribleBosses,ellaellae
5353,2022-03-22 08:26:33+00:00,1506185551321485316,"Talking about #HorribleBosses , can we talk about those horrible madams/Ogas that treat their apprentice like shit? I go carry my money pay you to learn a skill (including those drinks demanded for) then you will turn me to your errand girl or punish me to kneel under the sun...",dat_deltagirl
5354,2022-03-22 08:26:29+00:00,1506185535269883905,@codebryo There’s been a conversation here about #HorribleBosses. Quite a few takes going around,Ace_KYD
5355,2022-03-22 08:26:24+00:00,1506185510779240449,Yesterday’s dragging was epic… not sure I have ever been in a space for that long.. thank you for calling out toxic “founders” #HorribleBosses,JeromeCeez
5356,2022-03-22 08:26:21+00:00,1506185499370827776,"HR: Explain the gap on your CV.

Candidate 1: That was when I didn't have a job.

Candidate 2: I left cos of a toxic culture and bad boss.

PS:
Candidates, talk about your former workplace and know what you are getting into.

HR, stop discriminating job hopping. #HorribleBosses",amosuibk
5357,2022-03-22 08:26:19+00:00,1506185490743058432,"@davidking247 With the trend going on #HorribleBosses , what is going on at the moment in rhythm 93.7 Jos?",CyckikLamar
5358,2022-03-22 08:26:19+00:00,1506185490596311049,"If PYO had a horrible boss in Buhari, I don’t think we’d be seeing much of him or his brilliance. 

That cooperation and understanding is why we can have a hashtag like #BabaInfrastructure today. 
#HorribleBosses https://t.co/H7iM8XYJJk",ahmedthedream_
5359,2022-03-22 08:26:11+00:00,1506185459227049988,I wish i can talk about my own experience with my former boss it wasn’t just him alone but the entire staffs it was an ethnic war in that office and i was the only igbo guy there smh #HorribleBosses,chriz_milez
5360,2022-03-22 08:26:01+00:00,1506185414679302147,Know your worth! That’s all I’ve got to say! #HorribleBosses,prileiin
5361,2022-03-22 08:25:52+00:00,1506185379707248642,Anytime I hear ::Charles I’m doing internship 😹😹🤌🏽🤌🏽..#HorribleBosses https://t.co/POz3KQyen5,daddy_buhari
5362,2022-03-22 08:25:52+00:00,1506185376741965827,"15-20k at the end of the month considering the cost of living in Lekki, it's just so unfortunate 😪
#HorribleBosses",souloblizz
5363,2022-03-22 08:25:47+00:00,1506185356244357121,#horribleboss #HorribleBosses https://t.co/2rFMXOZPO0,Balqis_blaq
5364,2022-03-22 08:25:43+00:00,1506185340121452547,"Soon I'll be responsible for many things in life. Like, for my kids (feeding, housing, and all). Like responsible for every single thing coming out of me. Ha! My Mummy😭. I want to be a child again O. Iono want this adulthood. 
#HorribleBosses  #nysc #NugaUnilag2022 #Nuga https://t.co/SFrBn9zSHh",DrJPeace
5365,2022-03-22 08:25:42+00:00,1506185335302234125,The tweets and people's accounts of their experiences with #HorribleBosses has been overwhelming and downright depressing.,Hope_TheThird
5366,2022-03-22 08:25:41+00:00,1506185333033029635,"Tolu REST!
A toxic twitter user has no place in this conversation. You should fix yourself.

#HorribleBosses https://t.co/YZhUwBBaK7",d_problemsolver
5367,2022-03-22 08:25:33+00:00,1506185299768008706,"I once worked in a factory, Lady Divine clothings... Omo thats the home of toxity, you stand from 8am to 5pm Mondays to saturdays as a presser just to earn 25000 naira salary, and dem go stress ur life with with work .... #HorribleBosses",Fahbz_
5368,2022-03-22 08:25:32+00:00,1506185296160960517,Many Nigerian bosses are devils in human skin. The truth is they like to blame political leaders but some of them are monsters in the little space they govern. It’s time to call for a change. Enough is Enough! #horriblebosses,bosslife007gram
5369,2022-03-22 08:25:27+00:00,1506185273599827969,"@ThickieOfLagos What’s your game here? Really i’m just curious. People are paying for therapy after working for #HorribleBosses but you are concerned about market slippers and bare thighs? 
I wonder what makes you think you can replace stupidity with qualifications.",Beniorla
5370,2022-03-22 08:25:26+00:00,1506185268453384194,"Some “SUPER POWERS” should be recognized 😂.   
#Horriblebosses
#DavidHundeyin #Valhalla #PresidentBuhari #Lyin #Abeokuta #Osun https://t.co/InQBNmaD2G",chadathestylist
5371,2022-03-22 08:25:16+00:00,1506185225839251458,"You put every structure in place,put all your life saving on the line to set up a company,you employ someone,steal your material, redirect your customers, don't live up to their responsibilities,some even go after your lives. #HorribleBosses",olowo_dammy
5372,2022-03-22 08:25:13+00:00,1506185213726109699,"This trend on #HorribleBosses has proven  that the people are as bad as the government officials they accuse. 

When little power is bestowed on them,boom we see another devils incarnate",__oluchi_
5373,2022-03-22 08:25:05+00:00,1506185180205170693,"Top 3 toxic work place. Add yours 👏

1. ISON BPO
2. ISON BPO
3. ISON BPO

Bento Africa, Jumia, Opay, She Leads Africa, Mentally Aware, Chicken Republic, Beat FM Kuda, Cars45, UBA, Zenith Bank &amp; other Nigerian Banks are all learning form those Indian b!tches😡😡

#HorribleBosses",___communicator
5374,2022-03-22 08:24:56+00:00,1506185143777730561,"Some people complaining about #HorribleBosses are also horrible to their domestic staff &amp; the less privileged around them 😒

They employ underage boys &amp; girls, pay them peanuts &amp; don't even feed these children properly not to even talk of sending them to school",Ndfrek
5375,2022-03-22 08:24:46+00:00,1506185103633965059,"Sincerely, I can’t relate to this #HorribleBosses stories cause DAVID OF BAYNETFUSE would never mistreat his staffs. We work 4 days in a week. I’ve only worked with him for a year and I’ve gotten a raise twice within a year. Every holiday (Easter, Ramadan, and so on is celebrated",Shades_Believe
